Timestamp,Mode,Source,Destination,Duration (mins)
2025-03-23 19:51:04,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:51:04,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:51:04,TRANSIT,Uppal Stadium,Punjagutta,39
2025-03-23 19:51:04,TRANSIT,Uppal Stadium,Khairatabad,53
2025-03-23 19:51:04,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:51:04,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:51:04,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:51:04,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:51:04,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:51:04,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:52:05,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Nanakramguda,109
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Punjagutta,39
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Khairatabad,53
2025-03-23 19:52:05,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:52:05,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:52:05,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:52:05,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:52:05,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:53:06,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Nanakramguda,109
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Punjagutta,39
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Khairatabad,53
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:53:06,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:53:06,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:53:06,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:53:06,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:53:06,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:54:08,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 19:54:08,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:54:08,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:54:08,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:54:08,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:54:08,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:55:09,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,JNTU Kukatpally,71
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:55:09,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:55:09,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:55:09,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:55:09,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:55:09,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:56:10,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,CBS,49
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 19:56:10,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:56:10,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:56:10,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:56:10,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:56:10,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:57:11,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:57:11,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:57:11,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:57:11,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:57:11,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:57:11,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:58:12,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 19:58:12,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:58:12,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:58:12,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:58:12,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:58:12,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 19:59:14,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 19:59:14,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 19:59:14,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 19:59:14,DRIVE,Uppal Stadium,CBS,25
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 19:59:14,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 19:59:14,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:00:15,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,JNTU Kukatpally,70
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:00:15,TRANSIT,Uppal Stadium,Ameerpet,39
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:00:15,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:00:15,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:00:15,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:00:15,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:01:16,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,JNTU Kukatpally,72
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:01:16,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:01:16,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:01:16,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:01:16,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:01:16,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Khairatabad,28
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,CBS,24
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,LB Nagar,19
2025-03-23 20:02:17,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Nanakramguda,110
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,CBS,43
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Parade Ground,25
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Punjagutta,38
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Ameerpet,38
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Ghatkesar ORR Toll,63
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,LB Nagar,42
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,JNTU Kukatpally,72
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Khairatabad,52
2025-03-23 20:02:17,TRANSIT,Uppal Stadium,Nallagandla,101
2025-03-23 20:02:17,DRIVE,Uppal Stadium,LB Nagar,21
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Parade Ground,19
2025-03-23 20:02:17,DRIVE,Uppal Stadium,JNTU Kukatpally,53
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Khairatabad,28
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Punjagutta,32
2025-03-23 20:02:17,DRIVE,Uppal Stadium,CBS,25
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Ameerpet,38
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Nanakramguda,64
2025-03-23 20:02:17,DRIVE,Uppal Stadium,Nallagandla,72
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Ameerpet,38
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Punjagutta,32
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Parade Ground,19
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Nanakramguda,64
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Ghatkesar ORR Toll,31
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Nallagandla,71
2025-03-23 20:03:19,TWO_WHEELER,Uppal Stadium,Khairatabad,28
